,id,gender,age,mask,class,path
17069,17070,0,0,0,3,/opt/ml/input/data/train/images/003047_female_Asian_20/mask5.jpg
17070,17071,0,0,0,3,/opt/ml/input/data/train/images/003047_female_Asian_20/mask2.jpg
17071,17072,0,0,2,15,/opt/ml/input/data/train/images/003047_female_Asian_20/normal.jpg
17072,17073,0,0,0,3,/opt/ml/input/data/train/images/003047_female_Asian_20/mask4.jpg
17073,17074,0,0,0,3,/opt/ml/input/data/train/images/001119_female_Asian_27/mask1.jpg
17074,17075,0,0,1,9,/opt/ml/input/data/train/images/001119_female_Asian_27/incorrect_mask.jpg
17075,17076,0,0,0,3,/opt/ml/input/data/train/images/001119_female_Asian_27/mask3.jpg
17076,17077,0,0,0,3,/opt/ml/input/data/train/images/001119_female_Asian_27/mask5.jpg
17077,17078,0,0,0,3,/opt/ml/input/data/train/images/001119_female_Asian_27/mask2.jpg
17078,17079,0,0,2,15,/opt/ml/input/data/train/images/001119_female_Asian_27/normal.jpg
17079,17080,0,0,0,3,/opt/ml/input/data/train/images/001119_female_Asian_27/mask4.jpg
17080,17081,1,0,0,0,/opt/ml/input/data/train/images/001332_male_Asian_25/mask1.jpg
17081,17082,1,0,1,6,/opt/ml/input/data/train/images/001332_male_Asian_25/incorrect_mask.jpg
17082,17083,1,0,0,0,/opt/ml/input/data/train/images/001332_male_Asian_25/mask3.jpg
17083,17084,1,0,0,0,/opt/ml/input/data/train/images/001332_male_Asian_25/mask5.jpg
17084,17085,1,0,0,0,/opt/ml/input/data/train/images/001332_male_Asian_25/mask2.jpg
17085,17086,1,0,2,12,/opt/ml/input/data/train/images/001332_male_Asian_25/normal.jpg
17086,17087,1,0,0,0,/opt/ml/input/data/train/images/001332_male_Asian_25/mask4.jpg
17087,17088,0,0,0,3,/opt/ml/input/data/train/images/003068_female_Asian_20/mask1.jpg
17088,17089,0,0,1,9,/opt/ml/input/data/train/images/003068_female_Asian_20/incorrect_mask.jpg
17089,17090,0,0,0,3,/opt/ml/input/data/train/images/003068_female_Asian_20/mask3.jpg
17090,17091,0,0,0,3,/opt/ml/input/data/train/images/003068_female_Asian_20/mask5.jpg
17091,17092,0,0,0,3,/opt/ml/input/data/train/images/003068_female_Asian_20/mask2.jpg
17092,17093,0,0,2,15,/opt/ml/input/data/train/images/003068_female_Asian_20/normal.jpg
17093,17094,0,0,0,3,/opt/ml/input/data/train/images/003068_female_Asian_20/mask4.jpg
17094,17095,0,1,0,4,/opt/ml/input/data/train/images/004319_female_Asian_59/mask1.jpg
17095,17096,0,1,1,10,/opt/ml/input/data/train/images/004319_female_Asian_59/incorrect_mask.jpg
17096,17097,0,1,0,4,/opt/ml/input/data/train/images/004319_female_Asian_59/mask3.jpg
17097,17098,0,1,0,4,/opt/ml/input/data/train/images/004319_female_Asian_59/mask5.jpg
17098,17099,0,1,0,4,/opt/ml/input/data/train/images/004319_female_Asian_59/mask2.jpg
17099,17100,0,1,2,16,/opt/ml/input/data/train/images/004319_female_Asian_59/normal.jpg
17100,17101,0,1,0,4,/opt/ml/input/data/train/images/004319_female_Asian_59/mask4.jpg
17101,17102,0,1,0,4,/opt/ml/input/data/train/images/001479_female_Asian_57/mask1.jpg
17102,17103,0,1,1,10,/opt/ml/input/data/train/images/001479_female_Asian_57/incorrect_mask.jpg
17103,17104,0,1,0,4,/opt/ml/input/data/train/images/001479_female_Asian_57/mask3.jpg
17104,17105,0,1,0,4,/opt/ml/input/data/train/images/001479_female_Asian_57/mask5.jpg
17105,17106,0,1,0,4,/opt/ml/input/data/train/images/001479_female_Asian_57/mask2.jpg
17106,17107,0,1,2,16,/opt/ml/input/data/train/images/001479_female_Asian_57/normal.jpg
17107,17108,0,1,0,4,/opt/ml/input/data/train/images/001479_female_Asian_57/mask4.jpg
17108,17109,0,2,0,5,/opt/ml/input/data/train/images/004459_female_Asian_60/mask1.jpg
17109,17110,0,2,1,11,/opt/ml/input/data/train/images/004459_female_Asian_60/incorrect_mask.jpg
17110,17111,0,2,0,5,/opt/ml/input/data/train/images/004459_female_Asian_60/mask3.jpg
17111,17112,0,2,0,5,/opt/ml/input/data/train/images/004459_female_Asian_60/mask5.jpg
17112,17113,0,2,0,5,/opt/ml/input/data/train/images/004459_female_Asian_60/mask2.jpg
17113,17114,0,2,2,17,/opt/ml/input/data/train/images/004459_female_Asian_60/normal.jpg
17114,17115,0,2,0,5,/opt/ml/input/data/train/images/004459_female_Asian_60/mask4.jpg
17115,17116,0,1,0,4,/opt/ml/input/data/train/images/000723_female_Asian_56/mask1.jpg
17116,17117,0,1,1,10,/opt/ml/input/data/train/images/000723_female_Asian_56/incorrect_mask.jpg
17117,17118,0,1,0,4,/opt/ml/input/data/train/images/000723_female_Asian_56/mask3.jpg
17118,17119,0,1,0,4,/opt/ml/input/data/train/images/000723_female_Asian_56/mask5.jpg
17119,17120,0,1,0,4,/opt/ml/input/data/train/images/000723_female_Asian_56/mask2.jpg
17120,17121,0,1,2,16,/opt/ml/input/data/train/images/000723_female_Asian_56/normal.jpg
17121,17122,0,1,0,4,/opt/ml/input/data/train/images/000723_female_Asian_56/mask4.jpg
17122,17123,1,0,0,0,/opt/ml/input/data/train/images/006715_male_Asian_21/mask1.jpg
17123,17124,1,0,1,6,/opt/ml/input/data/train/images/006715_male_Asian_21/incorrect_mask.jpg
17124,17125,1,0,0,0,/opt/ml/input/data/train/images/006715_male_Asian_21/mask3.jpg
17125,17126,1,0,0,0,/opt/ml/input/data/train/images/006715_male_Asian_21/mask5.jpg
17126,17127,1,0,0,0,/opt/ml/input/data/train/images/006715_male_Asian_21/mask2.jpg
17127,17128,1,0,2,12,/opt/ml/input/data/train/images/006715_male_Asian_21/normal.jpg
17128,17129,1,0,0,0,/opt/ml/input/data/train/images/006715_male_Asian_21/mask4.jpg
17129,17130,0,1,0,4,/opt/ml/input/data/train/images/001760_female_Asian_50/mask1.jpg
17130,17131,0,1,1,10,/opt/ml/input/data/train/images/001760_female_Asian_50/incorrect_mask.jpg
17131,17132,0,1,0,4,/opt/ml/input/data/train/images/001760_female_Asian_50/mask3.jpg
17132,17133,0,1,0,4,/opt/ml/input/data/train/images/001760_female_Asian_50/mask5.jpg
17133,17134,0,1,0,4,/opt/ml/input/data/train/images/001760_female_Asian_50/mask2.jpg
17134,17135,0,1,2,16,/opt/ml/input/data/train/images/001760_female_Asian_50/normal.jpg
17135,17136,0,1,0,4,/opt/ml/input/data/train/images/001760_female_Asian_50/mask4.jpg
17136,17137,1,0,0,0,/opt/ml/input/data/train/images/006752_male_Asian_19/mask1.jpg
17137,17138,1,0,1,6,/opt/ml/input/data/train/images/006752_male_Asian_19/incorrect_mask.jpg
17138,17139,1,0,0,0,/opt/ml/input/data/train/images/006752_male_Asian_19/mask3.jpg
17139,17140,1,0,0,0,/opt/ml/input/data/train/images/006752_male_Asian_19/mask5.jpg
17140,17141,1,0,0,0,/opt/ml/input/data/train/images/006752_male_Asian_19/mask2.jpg
17141,17142,1,0,2,12,/opt/ml/input/data/train/images/006752_male_Asian_19/normal.jpg
17142,17143,1,0,0,0,/opt/ml/input/data/train/images/006752_male_Asian_19/mask4.jpg
17143,17144,0,0,0,3,/opt/ml/input/data/train/images/001502_female_Asian_18/mask1.jpg
17144,17145,0,0,1,9,/opt/ml/input/data/train/images/001502_female_Asian_18/incorrect_mask.jpg
17145,17146,0,0,0,3,/opt/ml/input/data/train/images/001502_female_Asian_18/mask3.jpg
17146,17147,0,0,0,3,/opt/ml/input/data/train/images/001502_female_Asian_18/mask5.jpg
17147,17148,0,0,0,3,/opt/ml/input/data/train/images/001502_female_Asian_18/mask2.jpg
17148,17149,0,0,2,15,/opt/ml/input/data/train/images/001502_female_Asian_18/normal.jpg
17149,17150,0,0,0,3,/opt/ml/input/data/train/images/001502_female_Asian_18/mask4.jpg
17150,17151,0,1,0,4,/opt/ml/input/data/train/images/004375_female_Asian_59/mask1.jpg
17151,17152,0,1,1,10,/opt/ml/input/data/train/images/004375_female_Asian_59/incorrect_mask.jpg
17152,17153,0,1,0,4,/opt/ml/input/data/train/images/004375_female_Asian_59/mask3.jpg
17153,17154,0,1,0,4,/opt/ml/input/data/train/images/004375_female_Asian_59/mask5.jpg
17154,17155,0,1,0,4,/opt/ml/input/data/train/images/004375_female_Asian_59/mask2.jpg
17155,17156,0,1,2,16,/opt/ml/input/data/train/images/004375_female_Asian_59/normal.jpg
17156,17157,0,1,0,4,/opt/ml/input/data/train/images/004375_female_Asian_59/mask4.jpg
17157,17158,0,1,0,4,/opt/ml/input/data/train/images/000518_female_Asian_55/mask1.jpg
17158,17159,0,1,1,10,/opt/ml/input/data/train/images/000518_female_Asian_55/incorrect_mask.jpg
17159,17160,0,1,0,4,/opt/ml/input/data/train/images/000518_female_Asian_55/mask3.jpg
17160,17161,0,1,0,4,/opt/ml/input/data/train/images/000518_female_Asian_55/mask5.jpg
17161,17162,0,1,0,4,/opt/ml/input/data/train/images/000518_female_Asian_55/mask2.jpg
17162,17163,0,1,2,16,/opt/ml/input/data/train/images/000518_female_Asian_55/normal.jpg
17163,17164,0,1,0,4,/opt/ml/input/data/train/images/000518_female_Asian_55/mask4.jpg
17164,17165,0,1,0,4,/opt/ml/input/data/train/images/004462_female_Asian_58/mask1.jpg
17165,17166,0,1,1,10,/opt/ml/input/data/train/images/004462_female_Asian_58/incorrect_mask.jpg
17166,17167,0,1,0,4,/opt/ml/input/data/train/images/004462_female_Asian_58/mask3.jpg
17167,17168,0,1,0,4,/opt/ml/input/data/train/images/004462_female_Asian_58/mask5.jpg
17168,17169,0,1,0,4,/opt/ml/input/data/train/images/004462_female_Asian_58/mask2.jpg
17169,17170,0,1,2,16,/opt/ml/input/data/train/images/004462_female_Asian_58/normal.jpg
17170,17171,0,1,0,4,/opt/ml/input/data/train/images/004462_female_Asian_58/mask4.jpg
17171,17172,0,1,0,4,/opt/ml/input/data/train/images/001975_female_Asian_57/mask1.jpg
17172,17173,0,1,1,10,/opt/ml/input/data/train/images/001975_female_Asian_57/incorrect_mask.jpg
17173,17174,0,1,0,4,/opt/ml/input/data/train/images/001975_female_Asian_57/mask3.jpg
17174,17175,0,1,0,4,/opt/ml/input/data/train/images/001975_female_Asian_57/mask5.jpg
17175,17176,0,1,0,4,/opt/ml/input/data/train/images/001975_female_Asian_57/mask2.jpg
17176,17177,0,1,2,16,/opt/ml/input/data/train/images/001975_female_Asian_57/normal.jpg
17177,17178,0,1,0,4,/opt/ml/input/data/train/images/001975_female_Asian_57/mask4.jpg
17178,17179,1,2,0,2,/opt/ml/input/data/train/images/003563_male_Asian_60/mask1.jpg
17179,17180,1,2,1,8,/opt/ml/input/data/train/images/003563_male_Asian_60/incorrect_mask.jpg
17180,17181,1,2,0,2,/opt/ml/input/data/train/images/003563_male_Asian_60/mask3.jpg
17181,17182,1,2,0,2,/opt/ml/input/data/train/images/003563_male_Asian_60/mask5.jpg
17182,17183,1,2,0,2,/opt/ml/input/data/train/images/003563_male_Asian_60/mask2.jpg
17183,17184,1,2,2,14,/opt/ml/input/data/train/images/003563_male_Asian_60/normal.jpg
17184,17185,1,2,0,2,/opt/ml/input/data/train/images/003563_male_Asian_60/mask4.jpg
17185,17186,1,0,0,0,/opt/ml/input/data/train/images/001839_male_Asian_26/mask1.jpg
17186,17187,1,0,1,6,/opt/ml/input/data/train/images/001839_male_Asian_26/incorrect_mask.jpg
17187,17188,1,0,0,0,/opt/ml/input/data/train/images/001839_male_Asian_26/mask3.jpg
17188,17189,1,0,0,0,/opt/ml/input/data/train/images/001839_male_Asian_26/mask5.jpg
17189,17190,1,0,0,0,/opt/ml/input/data/train/images/001839_male_Asian_26/mask2.jpg
17190,17191,1,0,2,12,/opt/ml/input/data/train/images/001839_male_Asian_26/normal.jpg
17191,17192,1,0,0,0,/opt/ml/input/data/train/images/001839_male_Asian_26/mask4.jpg
17192,17193,1,0,0,0,/opt/ml/input/data/train/images/004444_male_Asian_25/mask1.jpg
17193,17194,1,0,1,6,/opt/ml/input/data/train/images/004444_male_Asian_25/incorrect_mask.jpg
17194,17195,1,0,0,0,/opt/ml/input/data/train/images/004444_male_Asian_25/mask3.jpg
17195,17196,1,0,0,0,/opt/ml/input/data/train/images/004444_male_Asian_25/mask5.jpg
17196,17197,1,0,0,0,/opt/ml/input/data/train/images/004444_male_Asian_25/mask2.jpg
17197,17198,1,0,2,12,/opt/ml/input/data/train/images/004444_male_Asian_25/normal.jpg
17198,17199,1,0,0,0,/opt/ml/input/data/train/images/004444_male_Asian_25/mask4.jpg
17199,17200,0,0,0,3,/opt/ml/input/data/train/images/006425_female_Asian_18/mask1.jpg
17200,17201,0,0,1,9,/opt/ml/input/data/train/images/006425_female_Asian_18/incorrect_mask.jpg
17201,17202,0,0,0,3,/opt/ml/input/data/train/images/006425_female_Asian_18/mask3.jpg
17202,17203,0,0,0,3,/opt/ml/input/data/train/images/006425_female_Asian_18/mask5.jpg
17203,17204,0,0,0,3,/opt/ml/input/data/train/images/006425_female_Asian_18/mask2.jpg
17204,17205,0,0,2,15,/opt/ml/input/data/train/images/006425_female_Asian_18/normal.jpg
17205,17206,0,0,0,3,/opt/ml/input/data/train/images/006425_female_Asian_18/mask4.jpg
17206,17207,1,1,0,1,/opt/ml/input/data/train/images/000543_male_Asian_35/mask1.jpg
17207,17208,1,1,1,7,/opt/ml/input/data/train/images/000543_male_Asian_35/incorrect_mask.jpg
17208,17209,1,1,0,1,/opt/ml/input/data/train/images/000543_male_Asian_35/mask3.jpg
17209,17210,1,1,0,1,/opt/ml/input/data/train/images/000543_male_Asian_35/mask5.jpg
17210,17211,1,1,0,1,/opt/ml/input/data/train/images/000543_male_Asian_35/mask2.jpg
17211,17212,1,1,2,13,/opt/ml/input/data/train/images/000543_male_Asian_35/normal.jpg
17212,17213,1,1,0,1,/opt/ml/input/data/train/images/000543_male_Asian_35/mask4.jpg
17213,17214,1,1,0,1,/opt/ml/input/data/train/images/005491_male_Asian_46/mask1.jpg
17214,17215,1,1,1,7,/opt/ml/input/data/train/images/005491_male_Asian_46/incorrect_mask.jpg
17215,17216,1,1,0,1,/opt/ml/input/data/train/images/005491_male_Asian_46/mask3.jpg
17216,17217,1,1,0,1,/opt/ml/input/data/train/images/005491_male_Asian_46/mask5.jpg
17217,17218,1,1,0,1,/opt/ml/input/data/train/images/005491_male_Asian_46/mask2.jpg
17218,17219,1,1,2,13,/opt/ml/input/data/train/images/005491_male_Asian_46/normal.jpg
17219,17220,1,1,0,1,/opt/ml/input/data/train/images/005491_male_Asian_46/mask4.jpg
17220,17221,0,0,0,3,/opt/ml/input/data/train/images/001557_female_Asian_23/mask1.jpg
17221,17222,0,0,1,9,/opt/ml/input/data/train/images/001557_female_Asian_23/incorrect_mask.jpg
17222,17223,0,0,0,3,/opt/ml/input/data/train/images/001557_female_Asian_23/mask3.jpg
17223,17224,0,0,0,3,/opt/ml/input/data/train/images/001557_female_Asian_23/mask5.jpg
17224,17225,0,0,0,3,/opt/ml/input/data/train/images/001557_female_Asian_23/mask2.jpg
17225,17226,0,0,2,15,/opt/ml/input/data/train/images/001557_female_Asian_23/normal.jpg
17226,17227,0,0,0,3,/opt/ml/input/data/train/images/001557_female_Asian_23/mask4.jpg
17227,17228,1,0,2,12,/opt/ml/input/data/train/images/006621_male_Asian_19/normal.jpeg
17228,17229,1,0,0,0,/opt/ml/input/data/train/images/006621_male_Asian_19/mask3.jpeg
17229,17230,1,0,0,0,/opt/ml/input/data/train/images/006621_male_Asian_19/mask2.jpeg
17230,17231,1,0,0,0,/opt/ml/input/data/train/images/006621_male_Asian_19/mask4.jpeg
17231,17232,1,0,0,0,/opt/ml/input/data/train/images/006621_male_Asian_19/mask5.jpeg
17232,17233,1,0,1,6,/opt/ml/input/data/train/images/006621_male_Asian_19/incorrect_mask.jpeg
17233,17234,1,0,0,0,/opt/ml/input/data/train/images/006621_male_Asian_19/mask1.jpeg
17234,17235,0,1,0,4,/opt/ml/input/data/train/images/001794_female_Asian_53/mask1.jpg
17235,17236,0,1,1,10,/opt/ml/input/data/train/images/001794_female_Asian_53/incorrect_mask.jpg
17236,17237,0,1,0,4,/opt/ml/input/data/train/images/001794_female_Asian_53/mask3.jpg
17237,17238,0,1,0,4,/opt/ml/input/data/train/images/001794_female_Asian_53/mask5.jpg
17238,17239,0,1,0,4,/opt/ml/input/data/train/images/001794_female_Asian_53/mask2.jpg
17239,17240,0,1,2,16,/opt/ml/input/data/train/images/001794_female_Asian_53/normal.jpg
17240,17241,0,1,0,4,/opt/ml/input/data/train/images/001794_female_Asian_53/mask4.jpg
17241,17242,1,1,0,1,/opt/ml/input/data/train/images/005148_male_Asian_51/mask1.jpg
17242,17243,1,1,1,7,/opt/ml/input/data/train/images/005148_male_Asian_51/incorrect_mask.jpg
17243,17244,1,1,0,1,/opt/ml/input/data/train/images/005148_male_Asian_51/mask3.jpg
17244,17245,1,1,0,1,/opt/ml/input/data/train/images/005148_male_Asian_51/mask5.jpg
17245,17246,1,1,0,1,/opt/ml/input/data/train/images/005148_male_Asian_51/mask2.jpg
17246,17247,1,1,2,13,/opt/ml/input/data/train/images/005148_male_Asian_51/normal.jpg
17247,17248,1,1,0,1,/opt/ml/input/data/train/images/005148_male_Asian_51/mask4.jpg
17248,17249,1,0,0,0,/opt/ml/input/data/train/images/005224_male_Asian_21/mask1.jpg
17249,17250,1,0,1,6,/opt/ml/input/data/train/images/005224_male_Asian_21/incorrect_mask.jpg
17250,17251,1,0,0,0,/opt/ml/input/data/train/images/005224_male_Asian_21/mask3.jpg
17251,17252,1,0,0,0,/opt/ml/input/data/train/images/005224_male_Asian_21/mask5.jpg
17252,17253,1,0,0,0,/opt/ml/input/data/train/images/005224_male_Asian_21/mask2.jpg
17253,17254,1,0,2,12,/opt/ml/input/data/train/images/005224_male_Asian_21/normal.jpg
17254,17255,1,0,0,0,/opt/ml/input/data/train/images/005224_male_Asian_21/mask4.jpg
17255,17256,1,1,0,1,/opt/ml/input/data/train/images/001439_male_Asian_58/mask1.jpg
17256,17257,1,1,1,7,/opt/ml/input/data/train/images/001439_male_Asian_58/incorrect_mask.jpg
17257,17258,1,1,0,1,/opt/ml/input/data/train/images/001439_male_Asian_58/mask3.jpg
17258,17259,1,1,0,1,/opt/ml/input/data/train/images/001439_male_Asian_58/mask5.jpg
17259,17260,1,1,0,1,/opt/ml/input/data/train/images/001439_male_Asian_58/mask2.jpg
17260,17261,1,1,2,13,/opt/ml/input/data/train/images/001439_male_Asian_58/normal.jpg
17261,17262,1,1,0,1,/opt/ml/input/data/train/images/001439_male_Asian_58/mask4.jpg
17262,17263,1,0,0,0,/opt/ml/input/data/train/images/006905_male_Asian_19/mask1.jpg
17263,17264,1,0,1,6,/opt/ml/input/data/train/images/006905_male_Asian_19/incorrect_mask.jpg
17264,17265,1,0,0,0,/opt/ml/input/data/train/images/006905_male_Asian_19/mask3.jpg
17265,17266,1,0,0,0,/opt/ml/input/data/train/images/006905_male_Asian_19/mask5.jpg
17266,17267,1,0,0,0,/opt/ml/input/data/train/images/006905_male_Asian_19/mask2.jpg
17267,17268,1,0,2,12,/opt/ml/input/data/train/images/006905_male_Asian_19/normal.jpg
17268,17269,1,0,0,0,/opt/ml/input/data/train/images/006905_male_Asian_19/mask4.jpg
17269,17270,0,1,0,4,/opt/ml/input/data/train/images/001972_female_Asian_53/mask1.jpg
17270,17271,0,1,1,10,/opt/ml/input/data/train/images/001972_female_Asian_53/incorrect_mask.jpg
17271,17272,0,1,0,4,/opt/ml/input/data/train/images/001972_female_Asian_53/mask3.jpg
17272,17273,0,1,0,4,/opt/ml/input/data/train/images/001972_female_Asian_53/mask5.jpg
17273,17274,0,1,0,4,/opt/ml/input/data/train/images/001972_female_Asian_53/mask2.jpg
17274,17275,0,1,2,16,/opt/ml/input/data/train/images/001972_female_Asian_53/normal.jpg
17275,17276,0,1,0,4,/opt/ml/input/data/train/images/001972_female_Asian_53/mask4.jpg
17276,17277,0,0,0,3,/opt/ml/input/data/train/images/006631_female_Asian_19/mask1.jpg
17277,17278,0,0,1,9,/opt/ml/input/data/train/images/006631_female_Asian_19/incorrect_mask.jpg
17278,17279,0,0,0,3,/opt/ml/input/data/train/images/006631_female_Asian_19/mask3.jpg
17279,17280,0,0,0,3,/opt/ml/input/data/train/images/006631_female_Asian_19/mask5.jpg
17280,17281,0,0,0,3,/opt/ml/input/data/train/images/006631_female_Asian_19/mask2.jpg
17281,17282,0,0,2,15,/opt/ml/input/data/train/images/006631_female_Asian_19/normal.jpg
17282,17283,0,0,0,3,/opt/ml/input/data/train/images/006631_female_Asian_19/mask4.jpg
17283,17284,0,0,0,3,/opt/ml/input/data/train/images/003305_female_Asian_19/mask1.jpg
17284,17285,0,0,1,9,/opt/ml/input/data/train/images/003305_female_Asian_19/incorrect_mask.jpg
17285,17286,0,0,0,3,/opt/ml/input/data/train/images/003305_female_Asian_19/mask3.jpg
17286,17287,0,0,0,3,/opt/ml/input/data/train/images/003305_female_Asian_19/mask5.jpg
17287,17288,0,0,0,3,/opt/ml/input/data/train/images/003305_female_Asian_19/mask2.jpg
17288,17289,0,0,2,15,/opt/ml/input/data/train/images/003305_female_Asian_19/normal.jpg
17289,17290,0,0,0,3,/opt/ml/input/data/train/images/003305_female_Asian_19/mask4.jpg
17290,17291,0,0,0,3,/opt/ml/input/data/train/images/001511_female_Asian_20/mask1.jpg
17291,17292,0,0,1,9,/opt/ml/input/data/train/images/001511_female_Asian_20/incorrect_mask.jpg
17292,17293,0,0,0,3,/opt/ml/input/data/train/images/001511_female_Asian_20/mask3.jpg
17293,17294,0,0,0,3,/opt/ml/input/data/train/images/001511_female_Asian_20/mask5.jpg
17294,17295,0,0,0,3,/opt/ml/input/data/train/images/001511_female_Asian_20/mask2.jpg
17295,17296,0,0,2,15,/opt/ml/input/data/train/images/001511_female_Asian_20/normal.jpg
17296,17297,0,0,0,3,/opt/ml/input/data/train/images/001511_female_Asian_20/mask4.jpg
17297,17298,0,1,0,4,/opt/ml/input/data/train/images/000270_female_Asian_49/mask1.jpg
17298,17299,0,1,1,10,/opt/ml/input/data/train/images/000270_female_Asian_49/incorrect_mask.jpg
17299,17300,0,1,0,4,/opt/ml/input/data/train/images/000270_female_Asian_49/mask3.jpg
17300,17301,0,1,0,4,/opt/ml/input/data/train/images/000270_female_Asian_49/mask5.jpg
17301,17302,0,1,0,4,/opt/ml/input/data/train/images/000270_female_Asian_49/mask2.jpg
17302,17303,0,1,2,16,/opt/ml/input/data/train/images/000270_female_Asian_49/normal.jpg
17303,17304,0,1,0,4,/opt/ml/input/data/train/images/000270_female_Asian_49/mask4.jpg
17304,17305,0,1,0,4,/opt/ml/input/data/train/images/000344_female_Asian_57/mask1.jpg
17305,17306,0,1,1,10,/opt/ml/input/data/train/images/000344_female_Asian_57/incorrect_mask.jpg
17306,17307,0,1,0,4,/opt/ml/input/data/train/images/000344_female_Asian_57/mask3.jpg
17307,17308,0,1,0,4,/opt/ml/input/data/train/images/000344_female_Asian_57/mask5.jpg
17308,17309,0,1,0,4,/opt/ml/input/data/train/images/000344_female_Asian_57/mask2.jpg
17309,17310,0,1,2,16,/opt/ml/input/data/train/images/000344_female_Asian_57/normal.jpg
17310,17311,0,1,0,4,/opt/ml/input/data/train/images/000344_female_Asian_57/mask4.jpg
17311,17312,0,1,0,4,/opt/ml/input/data/train/images/001790_female_Asian_50/mask1.jpg
17312,17313,0,1,1,10,/opt/ml/input/data/train/images/001790_female_Asian_50/incorrect_mask.jpg
17313,17314,0,1,0,4,/opt/ml/input/data/train/images/001790_female_Asian_50/mask3.jpg
17314,17315,0,1,0,4,/opt/ml/input/data/train/images/001790_female_Asian_50/mask5.jpg
17315,17316,0,1,0,4,/opt/ml/input/data/train/images/001790_female_Asian_50/mask2.jpg
17316,17317,0,1,2,16,/opt/ml/input/data/train/images/001790_female_Asian_50/normal.jpg
17317,17318,0,1,0,4,/opt/ml/input/data/train/images/001790_female_Asian_50/mask4.jpg
17318,17319,0,0,0,3,/opt/ml/input/data/train/images/003312_female_Asian_20/mask1.jpg
17319,17320,0,0,1,9,/opt/ml/input/data/train/images/003312_female_Asian_20/incorrect_mask.jpg
17320,17321,0,0,0,3,/opt/ml/input/data/train/images/003312_female_Asian_20/mask3.jpg
17321,17322,0,0,0,3,/opt/ml/input/data/train/images/003312_female_Asian_20/mask5.jpg
17322,17323,0,0,0,3,/opt/ml/input/data/train/images/003312_female_Asian_20/mask2.jpg
17323,17324,0,0,2,15,/opt/ml/input/data/train/images/003312_female_Asian_20/normal.jpg
17324,17325,0,0,0,3,/opt/ml/input/data/train/images/003312_female_Asian_20/mask4.jpg
17325,17326,1,0,0,0,/opt/ml/input/data/train/images/001107_male_Asian_25/mask1.jpg
17326,17327,1,0,1,6,/opt/ml/input/data/train/images/001107_male_Asian_25/incorrect_mask.jpg
17327,17328,1,0,0,0,/opt/ml/input/data/train/images/001107_male_Asian_25/mask3.jpg
17328,17329,1,0,0,0,/opt/ml/input/data/train/images/001107_male_Asian_25/mask5.jpg
17329,17330,1,0,0,0,/opt/ml/input/data/train/images/001107_male_Asian_25/mask2.jpg
17330,17331,1,0,2,12,/opt/ml/input/data/train/images/001107_male_Asian_25/normal.jpg
17331,17332,1,0,0,0,/opt/ml/input/data/train/images/001107_male_Asian_25/mask4.jpg
17332,17333,0,0,0,3,/opt/ml/input/data/train/images/006455_female_Asian_18/mask1.jpg
17333,17334,0,0,1,9,/opt/ml/input/data/train/images/006455_female_Asian_18/incorrect_mask.jpg
17334,17335,0,0,0,3,/opt/ml/input/data/train/images/006455_female_Asian_18/mask3.jpg
17335,17336,0,0,0,3,/opt/ml/input/data/train/images/006455_female_Asian_18/mask5.jpg
17336,17337,0,0,0,3,/opt/ml/input/data/train/images/006455_female_Asian_18/mask2.jpg
17337,17338,0,0,2,15,/opt/ml/input/data/train/images/006455_female_Asian_18/normal.jpg
17338,17339,0,0,0,3,/opt/ml/input/data/train/images/006455_female_Asian_18/mask4.jpg
17339,17340,1,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask1.jpg
17340,17341,1,0,1,6,/opt/ml/input/data/train/images/001171_male_Asian_20/incorrect_mask.jpg
17341,17342,1,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask3.jpg
17342,17343,1,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask5.jpg
17343,17344,1,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask2.jpg
17344,17345,1,0,2,12,/opt/ml/input/data/train/images/001171_male_Asian_20/normal.jpg
17345,17346,1,0,0,0,/opt/ml/input/data/train/images/001171_male_Asian_20/mask4.jpg
17346,17347,0,0,0,3,/opt/ml/input/data/train/images/001240_female_Asian_24/mask1.jpg
17347,17348,0,0,1,9,/opt/ml/input/data/train/images/001240_female_Asian_24/incorrect_mask.jpg
17348,17349,0,0,0,3,/opt/ml/input/data/train/images/001240_female_Asian_24/mask3.jpg
17349,17350,0,0,0,3,/opt/ml/input/data/train/images/001240_female_Asian_24/mask5.jpg
17350,17351,0,0,0,3,/opt/ml/input/data/train/images/001240_female_Asian_24/mask2.jpg
17351,17352,0,0,2,15,/opt/ml/input/data/train/images/001240_female_Asian_24/normal.jpg
17352,17353,0,0,0,3,/opt/ml/input/data/train/images/001240_female_Asian_24/mask4.jpg
17353,17354,0,1,0,4,/opt/ml/input/data/train/images/000694_female_Asian_54/mask1.jpg
17354,17355,0,1,1,10,/opt/ml/input/data/train/images/000694_female_Asian_54/incorrect_mask.jpg
17355,17356,0,1,0,4,/opt/ml/input/data/train/images/000694_female_Asian_54/mask3.jpg
17356,17357,0,1,0,4,/opt/ml/input/data/train/images/000694_female_Asian_54/mask5.jpg
